pct_employed_head,avg_monthly_income_php,pct_with_access_to_electricity,pct_with_safe_water_access,pct_with_sanitary_toilet,net_enrollment_rate,pct_permanent_house_material,pct_underemployed_or_informal,avg_family_size,pct_completed_secondary_education,income_level
73.69,32679.94,79.8,87.85,88.37,89.9,67.01,24.52,4.68,73.73,Level 3
63.94,27021.82,95.12,77.29,88.6,93.45,77.22,12.47,4.79,76.14,Level 2
88.53,37396.66,98.51,100.0,75.51,93.38,73.55,4.38,4.56,79.17,Level 3
50.76,9085.21,66.28,49.38,69.49,65.9,14.32,54.12,6.3,22.29,Level 1
69.89,31398.7,85.22,61.69,85.12,79.67,67.65,22.93,4.89,65.32,Level 3
61.87,30937.52,85.64,62.76,70.65,88.95,77.79,24.8,5.09,59.53,Level 2
51.22,18882.01,65.02,49.09,52.71,72.61,47.5,53.46,6.03,24.58,Level 1
62.24,21406.66,63.1,61.17,75.97,72.8,53.22,41.76,5.42,53.36,Level 1
44.02,12408.15,59.48,48.31,59.15,88.72,49.78,52.84,5.83,25.77,Level 1
91.29,38946.62,100.0,99.98,84.19,99.0,98.0,2.0,4.09,85.71,Level 3
71.64,31357.81,88.17,90.32,95.22,92.46,66.16,24.82,4.7,58.49,Level 3
67.38,26268.76,81.78,69.79,74.4,80.35,64.57,25.5,3.99,60.53,Level 2
50.5,35914.5,72.13,65.05,75.29,81.49,52.72,39.82,6.87,50.57,Level 2
72.52,29036.36,81.37,74.09,81.92,76.57,71.21,20.67,4.51,62.91,Level 3
59.63,19299.14,70.52,66.91,51.64,87.98,43.49,41.73,4.7,63.36,Level 2
70.19,33141.37,97.34,87.59,92.83,95.38,78.28,29.75,5.32,72.51,Level 3
61.97,36969.78,95.37,99.5,79.6,95.72,73.93,22.43,3.79,74.05,Level 3
51.75,13668.08,71.9,45.98,35.13,65.51,44.35,49.13,5.88,28.32,Level 1
35.8,5858.36,59.38,62.39,57.15,57.02,22.03,52.72,6.65,38.44,Level 2
53.12,11909.38,45.45,51.25,48.85,64.32,41.7,48.17,5.44,30.1,Level 1
20.0,13297.57,54.08,49.27,55.44,67.25,36.24,60.35,6.09,25.94,Level 1
91.59,35405.45,93.99,100.0,100.0,94.59,85.67,21.05,3.0,75.45,Level 3
30.93,19820.72,69.05,51.7,48.02,65.68,49.46,33.9,6.22,32.86,Level 1
84.59,29012.71,84.21,81.45,70.75,83.68,85.75,26.84,4.93,50.09,Level 3
39.41,14810.78,67.19,71.39,55.95,68.52,34.95,42.92,5.89,37.42,Level 1
35.15,17595.5,61.61,76.69,58.46,70.9,37.09,53.58,5.03,47.15,Level 1
43.18,10121.16,53.51,49.55,49.03,79.99,13.05,56.72,5.79,41.58,Level 1
26.57,13945.17,63.23,52.53,59.24,65.63,22.76,50.68,4.89,40.3,Level 1
68.77,33804.81,75.84,79.84,61.38,81.78,76.19,25.17,4.97,59.82,Level 3
77.06,31603.61,83.91,71.1,86.89,73.83,63.94,11.33,5.29,71.44,Level 3
37.99,17868.6,62.96,58.26,55.32,69.21,57.91,45.86,5.21,53.76,Level 1
41.8,18292.27,63.3,60.39,52.98,76.84,52.93,40.02,5.43,33.19,Level 1
69.57,25785.64,84.88,83.59,78.55,84.17,55.32,22.13,4.54,61.39,Level 2
77.36,34547.22,88.4,85.52,81.5,89.53,86.8,13.11,4.15,60.73,Level 3
56.15,29476.24,79.34,75.96,77.97,95.41,69.6,22.02,4.65,68.42,Level 3
20.0,5433.2,47.52,39.97,31.86,70.31,10.17,54.15,6.02,18.68,Level 1
37.41,18571.84,67.39,51.28,57.25,71.19,45.05,46.57,6.6,48.23,Level 1
47.89,24425.98,81.03,50.81,72.28,73.88,35.45,30.22,6.12,51.54,Level 2
54.77,30219.99,73.9,44.78,63.56,86.97,60.88,35.57,4.64,50.6,Level 2
39.05,17652.49,49.37,31.54,34.17,71.03,21.01,50.08,6.09,21.84,Level 1
50.66,22727.62,76.5,69.19,71.87,85.15,63.61,32.74,5.56,52.12,Level 1
61.84,14963.24,64.75,50.31,43.02,74.38,14.71,50.08,6.53,41.35,Level 2
85.72,40990.49,98.51,100.0,100.0,88.97,80.98,6.76,3.73,80.99,Level 2
56.06,22003.87,70.23,47.46,72.64,65.15,53.08,37.91,5.57,28.37,Level 2
63.24,23825.82,63.01,61.79,66.37,81.76,28.84,32.42,4.96,37.55,Level 2
92.0,46495.24,94.56,91.44,73.84,88.38,68.38,19.2,3.98,86.59,Level 2
73.66,22533.29,70.96,68.48,70.94,80.27,46.44,49.5,4.64,49.29,Level 2
51.25,12410.76,49.87,51.43,55.56,68.85,46.34,41.86,6.48,36.53,Level 1
39.11,7780.58,49.36,52.56,56.02,70.92,30.32,50.19,6.35,22.84,Level 1
57.71,20638.92,71.47,62.03,43.53,82.56,42.1,35.76,5.5,46.41,Level 2
63.0,21249.82,64.81,61.6,62.21,79.58,45.6,29.74,5.25,61.36,Level 2
56.76,33613.51,90.21,63.09,64.45,82.81,83.43,28.78,5.02,65.66,Level 3
62.75,34590.02,87.04,79.28,77.2,89.69,61.12,35.32,5.37,65.5,Level 3
29.75,10936.64,56.57,62.01,50.05,74.2,38.15,60.14,7.01,39.62,Level 1
36.13,16230.05,64.6,54.57,42.8,74.43,43.05,48.46,5.59,42.37,Level 1
71.69,36385.13,78.15,91.75,65.27,74.89,83.33,17.87,4.71,70.95,Level 2
45.01,21115.63,63.79,66.07,50.4,70.52,42.32,43.55,5.4,42.16,Level 1
66.21,35501.04,85.73,83.83,66.33,92.09,53.8,19.37,4.13,77.25,Level 2
56.02,36488.23,72.61,73.07,62.38,69.34,50.36,38.88,5.62,39.22,Level 2
74.55,30202.03,77.52,85.83,74.57,93.6,62.1,18.83,4.89,57.28,Level 3
68.78,28490.85,76.59,65.87,82.02,90.2,52.4,24.69,5.53,52.9,Level 2
85.82,38285.97,93.57,93.67,94.47,94.1,93.08,3.01,4.06,72.23,Level 3
31.6,14310.59,52.09,56.79,43.01,73.02,37.02,48.62,6.43,46.41,Level 1
38.9,8291.58,52.73,37.17,48.35,68.07,28.1,52.54,5.72,22.59,Level 1
61.59,38152.31,97.49,99.96,77.27,99.0,97.87,2.0,4.25,77.19,Level 3
47.27,10469.4,55.04,45.35,40.7,55.73,10.0,61.57,6.99,28.27,Level 1
55.96,29062.74,82.01,64.15,70.66,72.14,81.14,44.27,4.15,58.94,Level 2
68.9,36448.96,95.39,66.19,74.26,88.34,53.56,14.53,4.61,76.98,Level 3
41.88,21811.44,68.47,47.81,53.71,74.54,45.28,45.18,5.4,49.79,Level 1
49.2,19074.9,66.2,74.65,65.4,78.27,49.65,38.37,4.6,51.63,Level 2
60.02,20685.09,82.48,65.4,62.6,71.21,42.37,40.34,4.32,53.11,Level 2
42.19,6899.55,46.91,46.73,34.69,65.19,29.07,74.27,5.86,30.88,Level 1
95.0,40115.3,98.6,86.38,100.0,96.95,71.76,3.32,3.86,75.62,Level 3
64.49,32800.03,94.68,91.54,82.39,85.09,86.58,14.86,3.2,66.52,Level 3
47.26,13660.17,58.81,42.25,50.42,51.25,24.72,50.15,5.37,28.03,Level 1
35.53,18753.17,53.3,52.19,64.53,67.41,37.61,50.11,5.75,43.95,Level 1
89.26,39017.07,87.26,83.67,98.51,95.69,75.66,9.78,4.34,75.55,Level 3
42.1,12013.71,49.58,40.02,56.41,71.06,55.81,48.61,6.25,24.47,Level 1
58.47,26447.74,81.24,69.3,73.33,86.16,50.67,31.1,5.31,77.59,Level 2
35.59,10657.62,59.02,66.29,60.65,78.35,31.8,62.27,6.74,20.84,Level 1
46.6,15545.5,68.29,45.23,59.68,64.66,50.96,46.23,4.81,34.79,Level 1
72.92,36405.9,89.66,82.57,91.39,90.3,76.37,2.0,4.66,70.45,Level 3
83.62,43066.19,92.0,87.63,81.34,92.62,81.64,10.2,4.33,86.46,Level 3
48.46,11116.56,65.5,57.65,48.23,74.12,24.86,31.36,6.27,36.59,Level 1
71.81,16811.69,71.87,64.86,60.3,75.62,46.43,47.25,5.2,47.4,Level 1
73.02,42375.2,88.2,93.94,84.22,99.0,68.55,12.63,4.05,66.45,Level 3
74.76,35965.19,86.38,100.0,82.54,91.4,68.93,10.89,4.52,74.22,Level 3
73.84,48043.52,91.57,93.62,79.93,87.48,70.78,23.31,4.76,71.97,Level 3
56.33,26180.46,81.35,74.42,81.63,86.73,61.14,12.71,4.26,67.29,Level 2
58.18,26796.06,77.68,69.34,73.31,80.19,36.63,16.2,4.38,69.87,Level 2
76.62,34945.24,100.0,83.29,83.11,83.66,61.13,18.21,5.4,70.06,Level 3
52.43,16945.29,53.82,66.75,58.46,68.6,23.73,57.04,5.86,31.24,Level 1
48.21,20514.69,63.49,62.3,63.01,58.32,47.06,38.58,5.53,28.84,Level 1
59.48,24616.77,81.28,75.74,83.12,75.81,50.89,24.71,4.43,55.86,Level 2
89.34,33295.75,82.57,86.69,91.57,86.05,72.45,5.95,4.6,64.38,Level 3
64.98,28204.45,84.61,91.91,72.11,88.89,62.86,22.1,4.34,55.73,Level 3
58.04,31160.18,70.38,63.0,71.93,75.54,62.96,33.05,5.81,72.75,Level 2
64.38,18825.78,84.62,43.07,68.78,71.32,52.91,44.27,4.65,56.84,Level 2
70.14,30871.56,75.03,72.61,62.61,83.37,83.06,36.25,5.37,75.71,Level 2
73.44,29584.47,71.69,77.85,77.93,81.11,52.28,21.42,4.35,70.67,Level 2
72.33,36641.26,87.75,75.97,80.28,99.0,79.04,8.05,4.65,73.69,Level 3
35.08,19647.9,56.31,61.17,56.34,70.58,30.6,48.36,5.22,47.31,Level 1
55.5,20518.11,71.69,62.06,62.78,77.99,60.31,27.6,5.08,46.14,Level 2
55.14,24541.14,77.45,56.03,48.69,83.66,58.91,37.88,4.64,59.3,Level 2
90.73,35339.94,85.5,99.03,86.64,82.28,84.38,12.64,4.03,70.31,Level 3
45.7,19171.35,75.23,64.19,70.81,71.77,50.78,35.0,5.27,60.5,Level 1
57.51,24849.63,72.17,70.53,66.72,87.61,51.01,33.02,4.82,48.12,Level 2
59.91,34456.05,77.04,77.5,76.82,87.97,60.11,24.73,4.17,55.93,Level 3
59.96,35674.22,75.66,52.85,63.32,89.53,51.53,38.48,4.58,54.64,Level 2
83.04,29240.41,94.77,78.07,83.29,80.88,81.9,33.16,5.71,64.6,Level 3
64.64,41929.72,83.16,71.36,68.19,92.37,31.11,28.57,4.89,39.48,Level 3
39.66,6051.8,46.09,36.98,41.56,60.74,19.72,61.55,6.54,23.51,Level 1
50.05,21688.43,46.66,43.94,51.71,69.18,48.16,58.73,4.61,30.28,Level 1
40.29,6048.53,49.28,52.81,53.94,67.91,26.05,64.41,6.78,39.28,Level 1
84.11,45490.46,96.66,94.74,96.11,90.41,80.64,2.0,4.45,73.38,Level 3
69.2,27706.22,87.67,70.67,61.62,89.51,83.32,12.1,5.23,61.29,Level 3
31.32,12485.63,62.08,33.6,63.41,65.36,30.43,57.49,6.41,14.94,Level 1
59.07,14198.59,71.28,56.41,58.77,78.07,35.37,46.56,5.59,56.81,Level 1
64.53,23933.25,77.73,65.49,63.06,78.69,61.98,28.84,5.91,51.3,Level 2
56.69,25486.38,74.55,41.18,35.77,75.73,43.88,45.61,4.99,48.79,Level 1
35.58,20301.15,59.72,53.98,48.77,67.48,38.92,67.2,5.53,35.07,Level 1
51.53,25850.99,79.73,80.36,52.93,72.6,54.32,30.39,5.08,64.5,Level 2
84.78,30679.44,89.79,94.02,75.45,88.41,64.63,15.44,4.55,69.7,Level 3
30.79,6379.98,55.86,47.83,54.94,66.46,10.0,58.43,6.32,20.0,Level 1
89.92,34320.42,87.46,100.0,72.56,91.23,79.73,24.11,4.08,59.3,Level 3
72.48,26501.58,74.29,71.93,68.34,77.77,58.55,43.04,5.91,82.75,Level 2
52.92,29259.99,82.07,85.86,71.02,78.4,71.57,24.29,5.14,63.22,Level 3
25.41,11850.11,59.81,60.04,44.47,58.11,34.6,66.32,5.74,28.74,Level 1
48.82,16688.65,69.7,64.35,62.41,75.77,52.46,43.28,5.63,58.5,Level 1
53.39,27664.23,85.93,65.28,68.74,73.23,53.53,32.58,4.46,55.28,Level 2
74.23,33934.62,86.87,80.59,92.97,82.76,74.67,27.09,4.19,90.86,Level 3
54.97,30846.12,84.05,87.16,91.82,98.03,80.52,25.78,5.13,66.91,Level 3
73.96,33121.77,94.27,86.87,88.85,80.77,75.62,13.08,5.62,79.08,Level 3
66.08,23962.55,82.58,66.38,69.41,77.02,64.03,31.48,5.84,67.06,Level 2
83.5,35771.73,75.52,69.79,80.06,89.37,31.15,29.21,5.16,77.54,Level 3
45.56,16849.63,65.06,45.13,50.94,67.36,31.18,44.47,6.61,41.73,Level 1
72.85,36315.44,86.63,84.71,95.88,95.2,78.27,19.29,5.8,76.82,Level 3
79.44,31068.38,86.26,80.62,75.85,93.66,72.38,19.94,5.4,63.25,Level 3
64.95,29380.06,79.65,69.77,79.74,84.79,46.86,24.59,4.69,58.53,Level 2
53.82,16151.29,66.96,41.96,47.66,64.84,44.14,37.32,6.19,44.93,Level 1
44.49,17726.24,63.9,53.13,50.36,77.53,42.4,40.54,6.77,45.67,Level 1
53.58,18509.59,68.05,54.84,52.58,80.59,35.81,36.1,5.72,35.53,Level 1
68.51,17725.56,60.15,48.76,59.33,78.54,50.09,34.15,6.77,47.52,Level 1
63.27,33996.09,68.84,73.89,74.48,88.27,73.24,24.87,4.19,60.95,Level 3
49.59,22326.3,65.17,66.59,54.63,73.54,22.5,41.92,5.96,19.51,Level 1
92.06,39142.16,92.12,84.12,87.43,88.33,98.0,2.0,4.43,81.56,Level 3
34.14,11920.01,72.95,51.28,48.66,78.95,37.18,46.97,5.8,37.3,Level 1
67.76,34682.91,75.48,84.12,65.96,86.37,59.05,14.26,4.4,62.26,Level 3
55.0,16448.7,74.66,60.45,59.87,74.02,33.54,51.43,5.72,53.26,Level 1
59.68,39816.48,96.82,79.02,82.59,96.47,88.36,12.3,4.38,77.65,Level 3
67.66,35464.66,86.49,71.53,66.05,91.5,73.3,12.4,4.83,77.81,Level 3
46.49,23721.9,74.62,48.47,65.43,73.07,44.76,43.82,6.09,37.93,Level 1
51.16,16623.99,77.49,57.6,62.96,77.48,51.72,34.39,5.7,41.33,Level 1
71.38,32506.61,92.19,96.42,95.66,92.13,75.98,3.65,4.1,71.45,Level 3
49.63,20494.95,67.58,72.99,54.31,75.46,52.84,33.7,6.38,38.1,Level 1
47.14,16873.63,63.26,52.99,61.23,70.64,45.86,32.21,5.94,42.29,Level 1
47.71,22026.4,70.12,63.54,63.91,74.46,48.08,48.75,6.62,26.24,Level 1
69.71,30271.84,83.63,83.27,74.97,93.37,66.97,4.25,4.71,77.9,Level 3
73.38,42605.04,97.44,86.24,94.58,87.21,94.28,10.42,3.49,73.12,Level 2
45.67,26234.68,78.2,82.93,62.06,73.49,59.87,35.64,6.27,56.96,Level 1
70.56,31985.92,74.52,95.18,84.48,81.38,77.62,5.0,3.51,61.08,Level 3
51.89,33958.57,72.21,73.21,70.83,71.82,56.75,25.72,5.41,54.22,Level 1
62.1,33426.66,76.28,82.55,64.0,77.28,57.01,27.4,4.21,62.49,Level 1
39.79,15995.44,72.01,65.85,63.28,69.47,57.12,49.22,5.28,40.55,Level 1
50.81,11859.13,52.59,46.2,41.85,62.4,30.75,45.38,5.97,10.78,Level 1
40.97,6452.72,61.04,66.45,51.11,80.31,27.03,61.44,5.8,21.85,Level 1
66.44,27662.61,85.01,74.6,77.01,80.85,72.98,10.89,3.93,72.51,Level 3
85.7,39246.23,83.17,84.86,94.89,93.89,95.19,12.28,4.94,98.0,Level 3
49.57,26158.99,72.7,86.69,69.11,98.65,68.28,43.33,5.58,61.29,Level 2
53.1,25480.63,67.11,71.6,75.16,83.38,50.0,30.48,4.66,57.33,Level 2
38.4,19207.73,66.38,56.02,59.21,74.83,40.87,41.26,5.96,42.63,Level 1
62.22,24893.41,74.91,75.07,58.74,90.98,62.18,33.88,4.95,55.32,Level 2
42.33,17699.87,77.23,58.2,51.19,75.24,57.5,45.64,6.44,50.23,Level 1
47.44,24397.05,71.66,63.39,73.52,81.8,64.34,41.39,6.48,38.5,Level 2
31.5,10611.79,58.6,55.7,48.45,64.8,45.78,53.35,6.16,17.25,Level 2
31.51,12020.98,58.52,49.82,62.36,73.98,27.15,32.99,5.21,39.17,Level 1
62.25,46509.2,70.12,91.2,88.0,84.3,65.84,5.73,4.46,70.73,Level 3
39.11,9173.9,60.18,43.02,47.48,71.96,21.19,59.55,5.17,46.81,Level 1
52.96,15243.05,66.69,64.92,66.72,67.84,30.35,35.85,5.42,47.83,Level 1
43.56,16685.41,64.01,68.15,46.09,69.01,49.62,51.78,5.98,34.21,Level 1
36.65,8847.54,54.87,42.08,30.11,62.39,44.98,54.57,6.41,31.5,Level 1
46.55,25942.37,79.93,71.85,55.55,84.56,41.76,20.07,4.58,47.27,Level 2
67.0,35874.66,99.59,85.26,83.82,87.03,62.96,14.27,4.66,63.11,Level 3
67.71,31414.66,80.29,81.28,83.26,84.32,67.01,15.74,4.35,69.97,Level 3
60.15,19955.87,79.18,47.66,63.36,70.71,45.45,24.98,5.36,41.01,Level 2
56.32,19647.23,66.13,58.33,69.46,77.55,55.07,37.33,4.8,41.92,Level 2
82.42,37896.49,99.07,91.33,83.26,87.56,90.9,8.79,3.32,66.39,Level 3
63.66,26762.69,82.56,70.32,90.48,78.5,47.04,27.52,5.08,69.84,Level 2
69.39,44453.78,93.54,88.14,98.22,85.81,98.0,23.66,4.03,74.01,Level 3
57.78,29817.46,86.91,80.86,84.24,84.31,47.37,16.91,5.73,48.15,Level 3
71.54,20786.66,63.92,77.9,57.97,67.46,65.26,56.38,4.79,46.51,Level 2
73.31,40942.08,88.77,90.38,81.57,90.17,83.66,23.84,3.73,70.46,Level 3
52.87,28564.66,70.94,49.63,73.41,82.74,58.98,37.51,4.89,45.47,Level 2
62.57,26118.45,77.19,71.41,72.74,82.2,58.02,23.65,4.35,62.19,Level 2
63.49,27172.02,65.89,68.76,77.44,92.58,79.44,27.65,5.75,83.0,Level 3
49.04,15612.4,64.38,65.59,55.0,76.49,48.03,44.16,4.07,48.96,Level 1
95.0,31000.68,85.18,70.56,92.59,92.26,44.89,27.31,4.44,63.58,Level 2
59.37,29717.53,86.8,50.5,78.17,78.97,46.13,34.97,5.23,48.68,Level 2
95.0,39710.1,100.0,98.77,100.0,92.57,79.34,2.0,4.46,85.07,Level 3
61.19,26627.34,73.13,71.06,65.33,87.57,48.67,32.64,5.67,38.9,Level 2
41.76,33791.24,76.97,87.05,88.27,84.57,67.59,27.33,4.31,86.06,Level 3
34.5,20205.45,76.95,57.91,48.64,77.18,57.05,49.19,6.09,39.16,Level 2
81.35,39679.83,95.47,98.75,75.06,94.67,89.53,5.72,4.82,71.67,Level 3
72.83,31229.19,97.01,88.41,83.53,86.93,70.98,9.47,4.79,68.65,Level 3
39.89,23927.61,64.9,60.39,47.52,65.84,55.8,42.11,6.59,20.77,Level 1
47.95,21597.14,73.67,56.37,67.54,79.3,71.43,40.63,5.02,56.1,Level 2
55.82,29840.73,86.1,89.76,83.53,86.76,81.15,16.69,5.12,81.49,Level 3
48.2,26925.24,79.36,61.56,64.19,80.33,73.52,38.3,5.27,56.83,Level 2
51.55,16329.15,75.82,46.15,52.86,68.97,43.17,28.86,5.82,66.64,Level 1
48.01,19897.99,64.23,51.86,64.34,74.77,45.02,45.71,6.72,40.67,Level 3
69.15,28031.68,82.23,71.67,73.01,77.64,48.37,18.2,4.29,83.55,Level 3
46.97,26906.94,79.5,76.29,71.21,81.98,63.9,31.84,4.55,69.88,Level 2
65.39,39789.88,95.58,95.24,100.0,97.89,77.04,2.0,3.47,90.98,Level 3
76.22,34409.46,81.9,60.24,85.36,88.19,83.89,17.65,5.23,58.34,Level 3
46.78,14839.28,67.75,51.04,58.31,75.07,30.39,52.54,5.73,45.3,Level 1
47.76,22909.72,81.36,82.16,54.75,77.02,44.06,16.28,4.85,39.04,Level 2
51.94,34525.57,90.97,74.34,66.46,75.7,53.02,25.85,4.22,67.07,Level 3
37.14,16232.3,55.94,55.29,48.55,67.14,36.79,43.42,5.97,55.99,Level 1
69.61,41269.7,97.16,73.87,75.37,82.94,57.87,11.48,5.78,57.98,Level 3
77.46,33582.62,88.67,83.78,71.6,89.86,85.92,15.57,4.69,70.96,Level 3
70.07,13686.24,63.89,49.72,51.43,64.12,48.01,47.65,6.39,40.0,Level 1
71.99,35951.61,78.48,82.32,88.06,95.59,61.17,2.0,3.97,73.54,Level 2
39.3,12245.72,58.02,62.69,53.15,65.01,46.76,58.02,5.59,30.77,Level 1
64.28,34151.6,91.2,79.12,87.5,87.18,76.8,28.6,4.12,59.51,Level 3
72.63,20498.85,76.43,52.97,57.62,75.19,38.2,21.06,5.48,45.67,Level 2
73.17,38576.04,100.0,97.24,100.0,87.16,72.27,17.51,4.06,92.63,Level 3
45.17,22560.31,61.73,54.32,63.06,68.97,51.71,65.01,4.22,34.14,Level 2
67.28,28074.95,84.04,63.2,85.76,85.78,60.28,16.42,4.62,72.55,Level 2
29.47,6234.15,49.56,41.88,30.63,56.69,19.78,70.32,6.3,35.13,Level 1
77.09,35289.56,92.15,71.81,84.38,97.76,63.2,2.0,4.03,72.88,Level 3
49.09,19150.99,70.71,68.13,57.58,78.01,40.12,41.99,5.36,34.25,Level 1
71.86,28143.62,84.32,82.19,68.68,86.72,36.65,28.01,5.28,63.49,Level 2
40.53,5949.54,53.43,35.65,25.23,64.93,10.0,63.24,7.11,39.87,Level 1
79.71,36490.99,92.82,87.59,100.0,91.32,79.75,24.82,5.48,67.86,Level 3
59.03,26154.37,77.7,78.88,98.92,78.9,56.16,19.17,4.66,34.68,Level 2
75.74,35631.62,90.26,77.48,88.96,90.5,76.58,21.1,4.12,82.28,Level 3
69.72,29438.46,85.87,78.64,76.43,84.01,58.54,28.72,4.41,69.05,Level 2
69.87,35421.09,85.35,81.27,85.34,93.98,68.35,16.09,3.2,71.16,Level 2
41.55,30923.8,74.18,86.05,78.01,87.66,57.25,31.77,3.93,64.03,Level 2
56.24,26418.14,82.41,63.04,68.19,78.27,56.81,29.98,5.33,58.19,Level 2
54.03,40220.81,78.86,81.86,72.25,76.7,68.9,37.99,4.3,70.51,Level 2
52.85,22854.15,68.69,55.85,78.04,80.88,54.14,38.32,5.35,48.52,Level 2
61.82,22091.69,93.3,54.56,66.86,84.76,27.89,42.73,5.68,48.19,Level 2
40.13,14531.89,62.12,78.17,33.92,72.48,35.5,58.82,6.49,43.36,Level 1
68.17,33198.99,87.33,79.78,85.49,86.28,65.59,17.23,4.85,68.43,Level 3
58.85,20134.24,63.84,67.01,53.64,71.28,21.59,41.34,4.76,36.16,Level 1
78.27,38477.25,100.0,95.85,95.77,94.05,78.06,7.09,3.01,98.0,Level 3
80.78,39297.44,92.62,73.53,82.51,95.3,60.54,27.78,4.94,83.25,Level 3
73.54,24680.12,86.35,60.98,63.66,82.36,58.11,27.35,5.43,63.45,Level 2
47.86,14620.6,70.93,72.21,70.09,65.77,37.99,55.1,6.33,36.8,Level 1
87.19,35875.82,85.14,91.54,100.0,99.0,67.39,2.68,4.04,98.0,Level 3
69.83,35618.99,88.47,80.37,87.21,76.59,57.41,19.73,4.73,69.2,Level 3
60.43,24419.95,85.71,65.82,68.17,75.55,61.54,28.96,4.67,79.72,Level 2
47.76,14799.92,62.89,55.22,58.78,62.97,41.74,51.6,5.73,37.53,Level 1
82.95,43574.89,89.58,89.42,85.01,90.69,68.54,2.0,4.73,85.53,Level 3
53.75,12196.41,57.51,61.55,31.99,69.38,10.0,60.12,5.9,52.12,Level 1
32.12,7369.41,47.87,37.14,45.13,59.58,37.57,51.0,6.21,21.29,Level 1
74.45,32395.21,87.64,91.22,94.25,85.18,88.01,20.77,4.52,61.35,Level 3
73.74,32582.89,79.27,68.75,74.36,84.8,71.05,32.93,3.52,60.73,Level 2
61.96,27188.01,84.93,77.52,53.28,80.93,64.66,36.36,4.64,47.63,Level 2
46.29,13636.41,57.09,54.09,40.38,54.44,10.0,51.24,6.26,16.05,Level 1
83.18,34867.74,91.72,100.0,77.94,87.68,71.91,20.52,4.15,83.18,Level 3
35.99,19920.69,57.8,35.69,35.92,67.86,18.78,49.91,5.87,15.62,Level 1
49.3,10746.96,55.14,43.05,51.32,77.72,27.11,49.87,5.67,26.04,Level 2
67.35,12163.2,65.33,56.29,47.34,69.03,33.27,47.83,5.23,39.09,Level 1
47.85,17179.81,66.38,60.8,60.56,70.64,51.68,34.35,5.8,48.8,Level 1
62.19,31041.57,89.56,68.67,78.27,83.24,87.29,19.04,4.88,63.97,Level 3
77.14,44429.87,91.81,100.0,98.83,84.91,79.87,12.46,5.0,74.52,Level 2
67.56,47281.69,82.14,100.0,100.0,99.0,68.2,23.69,4.58,89.88,Level 3
48.92,17210.39,61.91,71.08,72.06,72.14,47.23,32.69,4.73,30.84,Level 2
57.88,44567.97,82.43,63.61,59.43,86.02,57.52,39.97,4.92,58.91,Level 2
50.4,20400.68,50.74,33.24,68.12,68.67,40.69,66.78,7.0,24.68,Level 1
45.09,26299.26,75.03,70.82,55.92,76.95,38.53,32.74,4.21,58.52,Level 2
78.81,29241.64,80.34,76.19,64.75,85.99,75.83,28.12,5.06,68.4,Level 3
45.0,23615.22,61.52,59.47,54.59,63.7,55.86,44.29,4.85,31.23,Level 1
51.95,22467.41,68.03,65.94,51.62,79.73,31.32,28.4,4.12,59.96,Level 2
70.23,27495.42,89.06,72.17,90.32,93.54,57.71,25.87,4.94,58.77,Level 3
80.28,23613.47,87.09,65.64,66.43,87.74,61.2,37.71,5.91,52.96,Level 2
46.2,11512.33,56.1,52.54,47.86,63.33,22.21,66.51,5.47,40.78,Level 1
24.59,12512.05,55.45,51.66,45.94,67.64,28.62,57.9,6.26,29.99,Level 1
75.88,36471.0,79.0,94.19,100.0,92.26,77.01,11.19,3.9,85.05,Level 3
90.93,40259.69,92.73,84.05,76.7,93.87,94.65,12.4,4.33,80.79,Level 3
26.9,17256.19,70.17,59.06,44.87,76.5,35.35,38.24,5.69,45.01,Level 1
47.91,20721.89,71.71,52.31,47.4,79.6,58.01,37.34,4.18,39.09,Level 2
75.02,46579.74,100.0,80.39,82.6,85.36,91.01,26.91,4.99,82.93,Level 3
73.27,38946.01,88.9,86.02,96.66,94.75,83.16,13.22,4.86,81.58,Level 3
31.67,14739.65,50.41,47.81,39.55,75.88,25.78,60.78,5.15,16.4,Level 1
53.57,14997.58,68.96,51.35,65.05,66.85,31.35,51.65,6.27,22.45,Level 1
37.65,10541.42,67.16,43.09,56.58,79.27,40.6,42.2,6.38,29.15,Level 1
60.52,26254.61,81.61,53.4,57.6,78.57,82.78,29.61,6.35,61.27,Level 2
80.64,39725.12,88.62,82.67,100.0,94.12,70.74,7.52,3.89,67.28,Level 3
86.83,37277.87,100.0,67.24,81.09,83.72,81.51,15.57,4.78,82.38,Level 3
69.96,28433.44,78.2,80.87,75.49,93.24,58.44,24.18,4.64,63.6,Level 3
24.92,11172.16,50.69,48.62,28.08,66.07,17.84,73.32,6.15,16.59,Level 1
69.5,30434.44,83.86,84.33,84.91,82.19,59.95,23.57,4.92,77.03,Level 3
61.24,19587.83,82.01,70.2,51.22,68.8,62.37,37.88,5.53,41.06,Level 2
48.5,18341.28,65.38,67.41,63.18,63.21,32.76,45.23,4.83,64.02,Level 1
65.38,21458.57,60.18,67.49,67.07,76.1,70.1,42.94,5.68,41.08,Level 2
56.21,22337.41,67.59,58.13,65.82,80.98,52.35,34.53,5.48,63.26,Level 2
34.89,15001.6,62.07,64.21,55.3,73.74,42.49,38.33,5.11,38.44,Level 1
59.17,29968.76,67.83,75.1,71.49,85.47,60.62,21.84,4.96,90.86,Level 2
